"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","CSA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","EEU","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","EURA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","GCC","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","IDN","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","JPN","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","MENA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","RUS","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","SA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","SAF","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","SEAO","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","KOR","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","SSA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","GBR","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","USA","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","WEU","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","WORLD","Electricity generation","Coal CCS","","Power","TWh","2035",0
"FPS","AUS","Electricity generation","Oil","","Power","TWh","2035",2.1
"FPS","BRA","Electricity generation","Oil","","Power","TWh","2035",8.4
"FPS","CAN","Electricity generation","Oil","","Power","TWh","2035",0
"FPS","CHN","Electricity generation","Oil","","Power","TWh","2035",9.3
"FPS","CSA","Electricity generation","Oil","","Power","TWh","2035",98
"FPS","EEU","Electricity generation","Oil","","Power","TWh","2035",2.9
"FPS","EURA","Electricity generation","Oil","","Power","TWh","2035",3.4
"FPS","GCC","Electricity generation","Oil","","Power","TWh","2035",174.7
"FPS","IND","Electricity generation","Oil","","Power","TWh","2035",5.4
"FPS","IDN","Electricity generation","Oil","","Power","TWh","2035",13
"FPS","JPN","Electricity generation","Oil","","Power","TWh","2035",10
"FPS","MENA","Electricity generation","Oil","","Power","TWh","2035",151.4
"FPS","RUS","Electricity generation","Oil","","Power","TWh","2035",8.2
"FPS","SA","Electricity generation","Oil","","Power","TWh","2035",49.9
"FPS","SAF","Electricity generation","Oil","","Power","TWh","2035",0.3
"FPS","SEAO","Electricity generation","Oil","","Power","TWh","2035",13
"FPS","KOR","Electricity generation","Oil","","Power","TWh","2035",2.7
"FPS","SSA","Electricity generation","Oil","","Power","TWh","2035",49.2
"FPS","GBR","Electricity generation","Oil","","Power","TWh","2035",0
"FPS","USA","Electricity generation","Oil","","Power","TWh","2035",6.9
"FPS","WEU","Electricity generation","Oil","","Power","TWh","2035",18.9
"FPS","WORLD","Electricity generation","Oil","","Power","TWh","2035",627.5
"FPS","AUS","Electricity generation","Natural gas","","Power","TWh","2035",25.7
"FPS","BRA","Electricity generation","Natural gas","","Power","TWh","2035",41.7
"FPS","CAN","Electricity generation","Natural gas","","Power","TWh","2035",0
"FPS","CHN","Electricity generation","Natural gas","","Power","TWh","2035",204.6
"FPS","CSA","Electricity generation","Natural gas","","Power","TWh","2035",325.3
"FPS","EEU","Electricity generation","Natural gas","","Power","TWh","2035",28.7
"FPS","EURA","Electricity generation","Natural gas","","Power","TWh","2035",181.7
"FPS","GCC","Electricity generation","Natural gas","","Power","TWh","2035",445.3
"FPS","IND","Electricity generation","Natural gas","","Power","TWh","2035",111.5
"FPS","IDN","Electricity generation","Natural gas","","Power","TWh","2035",79
"FPS","JPN","Electricity generation","Natural gas","","Power","TWh","2035",124.2
"FPS","MENA","Electricity generation","Natural gas","","Power","TWh","2035",1005.2
"FPS","RUS","Electricity generation","Natural gas","","Power","TWh","2035",512.5
"FPS","SA","Electricity generation","Natural gas","","Power","TWh","2035",208.3
"FPS","SAF","Electricity generation","Natural gas","","Power","TWh","2035",0
"FPS","SEAO","Electricity generation","Natural gas","","Power","TWh","2035",484.5
"FPS","KOR","Electricity generation","Natural gas","","Power","TWh","2035",59.3
"FPS","SSA","Electricity generation","Natural gas","","Power","TWh","2035",133.9
"FPS","GBR","Electricity generation","Natural gas","","Power","TWh","2035",0
"FPS","USA","Electricity generation","Natural gas","","Power","TWh","2035",312
"FPS","WEU","Electricity generation","Natural gas","","Power","TWh","2035",213
"FPS","WORLD","Electricity generation","Natural gas","","Power","TWh","2035",4496.3
"FPS","AUS","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","BRA","Electricity generation","Natural gas CCS","","Power","TWh","2035",34.4
"FPS","CAN","Electricity generation","Natural gas CCS","","Power","TWh","2035",32.4
"FPS","CHN","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","CSA","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","EEU","Electricity generation","Natural gas CCS","","Power","TWh","2035",15.2
"FPS","EURA","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","GCC","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","IDN","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","JPN","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","MENA","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","RUS","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","SA","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","SAF","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","SEAO","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","KOR","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","SSA","Electricity generation","Natural gas CCS","","Power","TWh","2035",0
"FPS","GBR","Electricity generation","Natural gas CCS","","Power","TWh","2035",30.1
"FPS","USA","Electricity generation","Natural gas CCS","","Power","TWh","2035",5.3
"FPS","WEU","Electricity generation","Natural gas CCS","","Power","TWh","2035",3
"FPS","WORLD","Electricity generation","Natural gas CCS","","Power","TWh","2035",120.4
"FPS","AUS","Electricity generation","Nuclear","","Power","TWh","2035",0
"FPS","BRA","Electricity generation","Nuclear","","Power","TWh","2035",15.8
"FPS","CAN","Electricity generation","Nuclear","","Power","TWh","2035",89
"FPS","CHN","Electricity generation","Nuclear","","Power","TWh","2035",765.5
"FPS","CSA","Electricity generation","Nuclear","","Power","TWh","2035",16.7
"FPS","EEU","Electricity generation","Nuclear","","Power","TWh","2035",118.4
"FPS","EURA","Electricity generation","Nuclear","","Power","TWh","2035",73.2
"FPS","GCC","Electricity generation","Nuclear","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Nuclear","","Power","TWh","2035",183.4
"FPS","IDN","Electricity generation","Nuclear","","Power","TWh","2035",0
"FPS","JPN","Electricity generation","Nuclear","","Power","TWh","2035",34.3
"FPS","MENA","Electricity generation","Nuclear","","Power","TWh","2035",5.3
"FPS","RUS","Electricity generation","Nuclear","","Power","TWh","2035",188.1
"FPS","SA","Electricity generation","Nuclear","","Power","TWh","2035",15.8
"FPS","SAF","Electricity generation","Nuclear","","Power","TWh","2035",11.2
"FPS","SEAO","Electricity generation","Nuclear","","Power","TWh","2035",24.1
"FPS","KOR","Electricity generation","Nuclear","","Power","TWh","2035",161.1
"FPS","SSA","Electricity generation","Nuclear","","Power","TWh","2035",0
"FPS","GBR","Electricity generation","Nuclear","","Power","TWh","2035",65.5
"FPS","USA","Electricity generation","Nuclear","","Power","TWh","2035",614.9
"FPS","WEU","Electricity generation","Nuclear","","Power","TWh","2035",556.4
"FPS","WORLD","Electricity generation","Nuclear","","Power","TWh","2035",2938.7
"FPS","AUS","Electricity generation","Hydro","","Power","TWh","2035",16.2
"FPS","BRA","Electricity generation","Hydro","","Power","TWh","2035",444.5
"FPS","CAN","Electricity generation","Hydro","","Power","TWh","2035",240.9
"FPS","CHN","Electricity generation","Hydro","","Power","TWh","2035",1707.2
"FPS","CSA","Electricity generation","Hydro","","Power","TWh","2035",547.6
"FPS","EEU","Electricity generation","Hydro","","Power","TWh","2035",58.4
"FPS","EURA","Electricity generation","Hydro","","Power","TWh","2035",129.9
"FPS","GCC","Electricity generation","Hydro","","Power","TWh","2035",6.5
"FPS","IND","Electricity generation","Hydro","","Power","TWh","2035",298.4
"FPS","IDN","Electricity generation","Hydro","","Power","TWh","2035",159.6
"FPS","JPN","Electricity generation","Hydro","","Power","TWh","2035",81.5
"FPS","MENA","Electricity generation","Hydro","","Power","TWh","2035",143.6
"FPS","RUS","Electricity generation","Hydro","","Power","TWh","2035",242.7
"FPS","SA","Electricity generation","Hydro","","Power","TWh","2035",93.1
"FPS","SAF","Electricity generation","Hydro","","Power","TWh","2035",35
"FPS","SEAO","Electricity generation","Hydro","","Power","TWh","2035",382
"FPS","KOR","Electricity generation","Hydro","","Power","TWh","2035",3.7
"FPS","SSA","Electricity generation","Hydro","","Power","TWh","2035",231.5
"FPS","GBR","Electricity generation","Hydro","","Power","TWh","2035",7.7
"FPS","USA","Electricity generation","Hydro","","Power","TWh","2035",300
"FPS","WEU","Electricity generation","Hydro","","Power","TWh","2035",444.5
"FPS","WORLD","Electricity generation","Hydro","","Power","TWh","2035",5574.5
"FPS","AUS","Electricity generation","Biomass","","Power","TWh","2035",10.3
"FPS","BRA","Electricity generation","Biomass","","Power","TWh","2035",88.3
"FPS","CAN","Electricity generation","Biomass","","Power","TWh","2035",20.2
"FPS","CHN","Electricity generation","Biomass","","Power","TWh","2035",167
"FPS","CSA","Electricity generation","Biomass","","Power","TWh","2035",36.9
"FPS","EEU","Electricity generation","Biomass","","Power","TWh","2035",39
"FPS","EURA","Electricity generation","Biomass","","Power","TWh","2035",1.7
"FPS","GCC","Electricity generation","Biomass","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Biomass","","Power","TWh","2035",76
"FPS","IDN","Electricity generation","Biomass","","Power","TWh","2035",38.5
"FPS","JPN","Electricity generation","Biomass","","Power","TWh","2035",40.5
"FPS","MENA","Electricity generation","Biomass","","Power","TWh","2035",6.7
"FPS","RUS","Electricity generation","Biomass","","Power","TWh","2035",3.7
"FPS","SA","Electricity generation","Biomass","","Power","TWh","2035",2.2
"FPS","SAF","Electricity generation","Biomass","","Power","TWh","2035",0.6
"FPS","SEAO","Electricity generation","Biomass","","Power","TWh","2035",34.8
"FPS","KOR","Electricity generation","Biomass","","Power","TWh","2035",9.3
"FPS","SSA","Electricity generation","Biomass","","Power","TWh","2035",6.4
"FPS","GBR","Electricity generation","Biomass","","Power","TWh","2035",37.2
"FPS","USA","Electricity generation","Biomass","","Power","TWh","2035",97.1
"FPS","WEU","Electricity generation","Biomass","","Power","TWh","2035",128.7
"FPS","WORLD","Electricity generation","Biomass","","Power","TWh","2035",845.2
"FPS","AUS","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","BRA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","CAN","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","CHN","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","CSA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","EEU","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","EURA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","GCC","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","IDN","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","JPN","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","MENA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","RUS","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","SA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","SAF","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","SEAO","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","KOR","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","SSA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","GBR","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","USA","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","WEU","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","WORLD","Electricity generation","Biomass CCS","","Power","TWh","2035",0
"FPS","AUS","Electricity generation","Solar","","Power","TWh","2035",131.1
"FPS","BRA","Electricity generation","Solar","","Power","TWh","2035",72.7
"FPS","CAN","Electricity generation","Solar","","Power","TWh","2035",95.3
"FPS","CHN","Electricity generation","Solar","","Power","TWh","2035",2466
"FPS","CSA","Electricity generation","Solar","","Power","TWh","2035",282.6
"FPS","EEU","Electricity generation","Solar","","Power","TWh","2035",135.5
"FPS","EURA","Electricity generation","Solar","","Power","TWh","2035",80.7
"FPS","GCC","Electricity generation","Solar","","Power","TWh","2035",207.2
"FPS","IND","Electricity generation","Solar","","Power","TWh","2035",1019.4
"FPS","IDN","Electricity generation","Solar","","Power","TWh","2035",223.2
"FPS","JPN","Electricity generation","Solar","","Power","TWh","2035",378.3
"FPS","MENA","Electricity generation","Solar","","Power","TWh","2035",374.8
"FPS","RUS","Electricity generation","Solar","","Power","TWh","2035",51.3
"FPS","SA","Electricity generation","Solar","","Power","TWh","2035",88.9
"FPS","SAF","Electricity generation","Solar","","Power","TWh","2035",103.7
"FPS","SEAO","Electricity generation","Solar","","Power","TWh","2035",160.6
"FPS","KOR","Electricity generation","Solar","","Power","TWh","2035",190.3
"FPS","SSA","Electricity generation","Solar","","Power","TWh","2035",124.3
"FPS","GBR","Electricity generation","Solar","","Power","TWh","2035",54.6
"FPS","USA","Electricity generation","Solar","","Power","TWh","2035",1631.5
"FPS","WEU","Electricity generation","Solar","","Power","TWh","2035",757.5
"FPS","WORLD","Electricity generation","Solar","","Power","TWh","2035",8629.6
"FPS","AUS","Electricity generation","Onshore wind","","Power","TWh","2035",119
"FPS","BRA","Electricity generation","Onshore wind","","Power","TWh","2035",197.6
"FPS","CAN","Electricity generation","Onshore wind","","Power","TWh","2035",168.9
"FPS","CHN","Electricity generation","Onshore wind","","Power","TWh","2035",2416.4
"FPS","CSA","Electricity generation","Onshore wind","","Power","TWh","2035",327.9
"FPS","EEU","Electricity generation","Onshore wind","","Power","TWh","2035",191.4
"FPS","EURA","Electricity generation","Onshore wind","","Power","TWh","2035",70.2
"FPS","GCC","Electricity generation","Onshore wind","","Power","TWh","2035",21
"FPS","IND","Electricity generation","Onshore wind","","Power","TWh","2035",682.7
"FPS","IDN","Electricity generation","Onshore wind","","Power","TWh","2035",48.7
"FPS","JPN","Electricity generation","Onshore wind","","Power","TWh","2035",66.1
"FPS","MENA","Electricity generation","Onshore wind","","Power","TWh","2035",270.5
"FPS","RUS","Electricity generation","Onshore wind","","Power","TWh","2035",54.8
"FPS","SA","Electricity generation","Onshore wind","","Power","TWh","2035",71.1
"FPS","SAF","Electricity generation","Onshore wind","","Power","TWh","2035",25.6
"FPS","SEAO","Electricity generation","Onshore wind","","Power","TWh","2035",104.1
"FPS","KOR","Electricity generation","Onshore wind","","Power","TWh","2035",48.9
"FPS","SSA","Electricity generation","Onshore wind","","Power","TWh","2035",53.2
"FPS","GBR","Electricity generation","Onshore wind","","Power","TWh","2035",104.2
"FPS","USA","Electricity generation","Onshore wind","","Power","TWh","2035",1848.1
"FPS","WEU","Electricity generation","Onshore wind","","Power","TWh","2035",748.9
"FPS","WORLD","Electricity generation","Onshore wind","","Power","TWh","2035",7639.3
"FPS","AUS","Electricity generation","Offshore wind","","Power","TWh","2035",25.6
"FPS","BRA","Electricity generation","Offshore wind","","Power","TWh","2035",19
"FPS","CAN","Electricity generation","Offshore wind","","Power","TWh","2035",54.8
"FPS","CHN","Electricity generation","Offshore wind","","Power","TWh","2035",258.4
"FPS","CSA","Electricity generation","Offshore wind","","Power","TWh","2035",42.1
"FPS","EEU","Electricity generation","Offshore wind","","Power","TWh","2035",38.6
"FPS","EURA","Electricity generation","Offshore wind","","Power","TWh","2035",16.7
"FPS","GCC","Electricity generation","Offshore wind","","Power","TWh","2035",4.7
"FPS","IND","Electricity generation","Offshore wind","","Power","TWh","2035",52.8
"FPS","IDN","Electricity generation","Offshore wind","","Power","TWh","2035",20.9
"FPS","JPN","Electricity generation","Offshore wind","","Power","TWh","2035",77.7
"FPS","MENA","Electricity generation","Offshore wind","","Power","TWh","2035",31.7
"FPS","RUS","Electricity generation","Offshore wind","","Power","TWh","2035",11.6
"FPS","SA","Electricity generation","Offshore wind","","Power","TWh","2035",5.6
"FPS","SAF","Electricity generation","Offshore wind","","Power","TWh","2035",8.7
"FPS","SEAO","Electricity generation","Offshore wind","","Power","TWh","2035",18.5
"FPS","KOR","Electricity generation","Offshore wind","","Power","TWh","2035",57.3
"FPS","SSA","Electricity generation","Offshore wind","","Power","TWh","2035",9.7
"FPS","GBR","Electricity generation","Offshore wind","","Power","TWh","2035",157.1
"FPS","USA","Electricity generation","Offshore wind","","Power","TWh","2035",317.6
"FPS","WEU","Electricity generation","Offshore wind","","Power","TWh","2035",227.7
"FPS","WORLD","Electricity generation","Offshore wind","","Power","TWh","2035",1456.8
"FPS","AUS","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","BRA","Electricity generation","Hydrogen","","Power","TWh","2035",6.4
"FPS","CAN","Electricity generation","Hydrogen","","Power","TWh","2035",6.1
"FPS","CHN","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","CSA","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","EEU","Electricity generation","Hydrogen","","Power","TWh","2035",2.8
"FPS","EURA","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","GCC","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","IND","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","IDN","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","JPN","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","MENA","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","RUS","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","SA","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","SAF","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","SEAO","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","KOR","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","SSA","Electricity generation","Hydrogen","","Power","TWh","2035",0
"FPS","GBR","Electricity generation","Hydrogen","","Power","TWh","2035",5.6
"FPS","USA","Electricity generation","Hydrogen","","Power","TWh","2035",1
"FPS","WEU","Electricity generation","Hydrogen","","Power","TWh","2035",0.6
"FPS","WORLD","Electricity generation","Hydrogen","","Power","TWh","2035",22.6
"FPS","AUS","Capacity","Electricity generation","Coal","Power","GW","2036",4.4
"FPS","BRA","Capacity","Electricity generation","Coal","Power","GW","2036",1.6
"FPS","CAN","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","CHN","Capacity","Electricity generation","Coal","Power","GW","2036",944
"FPS","CSA","Capacity","Electricity generation","Coal","Power","GW","2036",6.5
"FPS","EEU","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","EURA","Capacity","Electricity generation","Coal","Power","GW","2036",35.9
"FPS","GCC","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Coal","Power","GW","2036",213.8
"FPS","IDN","Capacity","Electricity generation","Coal","Power","GW","2036",54.9
"FPS","JPN","Capacity","Electricity generation","Coal","Power","GW","2036",13.2
"FPS","MENA","Capacity","Electricity generation","Coal","Power","GW","2036",36.9
"FPS","RUS","Capacity","Electricity generation","Coal","Power","GW","2036",44.5
"FPS","SA","Capacity","Electricity generation","Coal","Power","GW","2036",14.7
"FPS","SAF","Capacity","Electricity generation","Coal","Power","GW","2036",25.8
"FPS","SEAO","Capacity","Electricity generation","Coal","Power","GW","2036",79.3
"FPS","KOR","Capacity","Electricity generation","Coal","Power","GW","2036",9.9
"FPS","SSA","Capacity","Electricity generation","Coal","Power","GW","2036",4.7
"FPS","GBR","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","USA","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","WEU","Capacity","Electricity generation","Coal","Power","GW","2036",0
"FPS","WORLD","Capacity","Electricity generation","Coal","Power","GW","2036",1490.3
"FPS","AUS","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","BRA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","CAN","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","CHN","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","CSA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","EEU","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","EURA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","GCC","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","IDN","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","JPN","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","MENA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","RUS","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","SA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","SAF","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","SEAO","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","KOR","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","SSA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","GBR","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","USA","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","WEU","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","WORLD","Capacity","Electricity generation","Coal CCS","Power","GW","2036",0
"FPS","AUS","Capacity","Electricity generation","Oil","Power","GW","2036",1.3
"FPS","BRA","Capacity","Electricity generation","Oil","Power","GW","2036",5.2
"FPS","CAN","Capacity","Electricity generation","Oil","Power","GW","2036",0
"FPS","CHN","Capacity","Electricity generation","Oil","Power","GW","2036",11.6
"FPS","CSA","Capacity","Electricity generation","Oil","Power","GW","2036",40.9
"FPS","EEU","Capacity","Electricity generation","Oil","Power","GW","2036",1.3
"FPS","EURA","Capacity","Electricity generation","Oil","Power","GW","2036",12.9
"FPS","GCC","Capacity","Electricity generation","Oil","Power","GW","2036",50.9
"FPS","IND","Capacity","Electricity generation","Oil","Power","GW","2036",2.6
"FPS","IDN","Capacity","Electricity generation","Oil","Power","GW","2036",5
"FPS","JPN","Capacity","Electricity generation","Oil","Power","GW","2036",5.1
"FPS","MENA","Capacity","Electricity generation","Oil","Power","GW","2036",53.1
"FPS","RUS","Capacity","Electricity generation","Oil","Power","GW","2036",15.6
"FPS","SA","Capacity","Electricity generation","Oil","Power","GW","2036",14.1
"FPS","SAF","Capacity","Electricity generation","Oil","Power","GW","2036",3.7
"FPS","SEAO","Capacity","Electricity generation","Oil","Power","GW","2036",20.3
"FPS","KOR","Capacity","Electricity generation","Oil","Power","GW","2036",0.4
"FPS","SSA","Capacity","Electricity generation","Oil","Power","GW","2036",26.2
"FPS","GBR","Capacity","Electricity generation","Oil","Power","GW","2036",0
"FPS","USA","Capacity","Electricity generation","Oil","Power","GW","2036",4.2
"FPS","WEU","Capacity","Electricity generation","Oil","Power","GW","2036",7.9
"FPS","WORLD","Capacity","Electricity generation","Oil","Power","GW","2036",282.4
"FPS","AUS","Capacity","Electricity generation","Natural gas","Power","GW","2036",7.8
"FPS","BRA","Capacity","Electricity generation","Natural gas","Power","GW","2036",9.8
"FPS","CAN","Capacity","Electricity generation","Natural gas","Power","GW","2036",0
"FPS","CHN","Capacity","Electricity generation","Natural gas","Power","GW","2036",38.6
"FPS","CSA","Capacity","Electricity generation","Natural gas","Power","GW","2036",73.4
"FPS","EEU","Capacity","Electricity generation","Natural gas","Power","GW","2036",10.6
"FPS","EURA","Capacity","Electricity generation","Natural gas","Power","GW","2036",46.2
"FPS","GCC","Capacity","Electricity generation","Natural gas","Power","GW","2036",105.4
"FPS","IND","Capacity","Electricity generation","Natural gas","Power","GW","2036",42.6
"FPS","IDN","Capacity","Electricity generation","Natural gas","Power","GW","2036",21.9
"FPS","JPN","Capacity","Electricity generation","Natural gas","Power","GW","2036",18
"FPS","MENA","Capacity","Electricity generation","Natural gas","Power","GW","2036",282.7
"FPS","RUS","Capacity","Electricity generation","Natural gas","Power","GW","2036",118.8
"FPS","SA","Capacity","Electricity generation","Natural gas","Power","GW","2036",54.9
"FPS","SAF","Capacity","Electricity generation","Natural gas","Power","GW","2036",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas","Power","GW","2036",104.9
"FPS","KOR","Capacity","Electricity generation","Natural gas","Power","GW","2036",13.4
"FPS","SSA","Capacity","Electricity generation","Natural gas","Power","GW","2036",61.1
"FPS","GBR","Capacity","Electricity generation","Natural gas","Power","GW","2036",0
"FPS","USA","Capacity","Electricity generation","Natural gas","Power","GW","2036",91.7
"FPS","WEU","Capacity","Electricity generation","Natural gas","Power","GW","2036",74.7
"FPS","WORLD","Capacity","Electricity generation","Natural gas","Power","GW","2036",1176.7
"FPS","AUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","BRA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",13
"FPS","CAN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",29.1
"FPS","CHN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","CSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","EEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",10.6
"FPS","EURA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","GCC","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","IND","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","IDN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","JPN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","MENA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","RUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","SA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","SAF","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","KOR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","SSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",0
"FPS","GBR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",31.5
"FPS","USA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",45.7
"FPS","WEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",28.8
"FPS","WORLD","Capacity","Electricity generation","Natural gas CCS","Power","GW","2036",158.5
"FPS","AUS","Capacity","Electricity generation","Nuclear","Power","GW","2036",0
"FPS","BRA","Capacity","Electricity generation","Nuclear","Power","GW","2036",2.1
"FPS","CAN","Capacity","Electricity generation","Nuclear","Power","GW","2036",11.6
"FPS","CHN","Capacity","Electricity generation","Nuclear","Power","GW","2036",108.2
